,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
371127,1983,1711,5,975055106,M,25,14,92109,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,False
429725,370,587,3,976307435,M,18,17,22304,Ghost (1990),Comedy|Romance|Thriller,False
543451,1422,2393,3,975692084,M,35,17,55934,Star Trek: Insurrection (1998),Action|Sci-Fi,False
450059,23,316,3,978464728,M,35,0,90049,Stargate (1994),Action|Adventure|Sci-Fi,False
353248,4049,1221,4,965497605,M,45,11,33133,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
100916,1496,3471,3,974756600,M,25,17,94108,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
531755,4096,1073,5,965419595,M,25,15,60004,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
776309,5599,852,4,959214098,M,35,7,90020,Tin Cup (1996),Comedy|Romance,False
475911,838,1376,5,975360387,M,50,17,92661,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
306606,5323,2683,1,960847135,M,25,20,94122,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
159329,2934,349,4,971499044,F,35,20,91324,Clear and Present Danger (1994),Action|Adventure|Thriller,False
762462,3272,688,3,971255667,M,35,0,08330,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,False
637388,5961,293,4,957024230,F,45,0,78757,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,False
421208,824,1320,3,975552694,M,35,12,94530,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,False
673769,4210,44,4,965319288,M,25,17,85710,Mortal Kombat (1995),Action|Adventure,False
701776,4294,2296,5,965273742,M,1,10,75633,"Night at the Roxbury, A (1998)",Comedy,False
339438,461,266,3,976232050,M,50,7,55075,Legends of the Fall (1994),Drama|Romance|War|Western,False
141441,2425,2571,4,974240218,F,35,14,45243,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
873411,1698,3677,5,974776089,M,35,2,97214,Baraka (1992),Documentary,False
832005,802,1895,4,975397893,M,25,16,22801,Can't Hardly Wait (1998),Comedy|Drama|Romance,False
32421,4957,1721,3,962639635,M,25,2,48197,Titanic (1997),Drama|Romance,False
522926,721,3247,3,975695566,F,35,9,97520,Sister Act (1992),Comedy|Crime,False
358000,272,42,2,976696566,M,18,0,80302,Dead Presidents (1995),Action|Crime|Drama,False
779916,2909,432,2,971974071,M,25,7,43228,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,False
20058,4958,3105,5,1044631452,M,18,7,55403,Awakenings (1990),Drama,False
426130,3308,3869,3,967978377,F,18,20,15701-1348,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
122726,3265,1370,5,968214338,M,25,15,53704,Die Hard 2 (1990),Action|Thriller,False
284967,3487,2959,5,967057828,M,18,4,60611,Fight Club (1999),Drama,False
923568,5065,2803,3,962488511,M,25,14,28715,"Pelican Brief, The (1993)",Thriller,False
92906,2462,1188,4,974170248,M,35,1,44303,Strictly Ballroom (1992),Comedy|Romance,False
17999,4090,2791,2,965427087,M,56,6,77379,Airplane! (1980),Comedy,False
116930,817,480,5,975386997,M,18,4,41076,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
679528,1941,546,2,974854482,M,35,17,94550,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,False
963944,4660,3214,4,963873798,F,18,4,06074,American Flyers (1985),Drama,False
447361,3511,1278,5,966973933,M,50,0,88004,Young Frankenstein (1974),Comedy|Horror,False
182700,2670,3421,3,973540204,M,35,6,94598,Animal House (1978),Comedy,False
227342,4115,2987,5,965363896,M,25,15,99353,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
770931,3032,3614,5,970347892,M,25,0,47303,Honeymoon in Vegas (1992),Comedy|Romance,False
452814,10,1282,5,978224549,F,35,1,95370,Fantasia (1940),Animation|Children's|Musical,False
893338,3769,1816,4,966098239,M,25,15,02446,Two Girls and a Guy (1997),Comedy|Drama,False
895810,5597,188,1,959214288,F,18,4,95008,"Prophecy, The (1995)",Horror,False
483414,3675,923,5,966363792,M,35,7,06680,Citizen Kane (1941),Drama,False
919798,4732,2939,4,963637476,M,25,14,24450,Niagara (1953),Drama|Thriller,False
52854,1317,2028,4,974781712,M,45,7,98028,Saving Private Ryan (1998),Action|Drama|War,False
350618,3715,1573,4,966265791,M,18,5,55428,Face/Off (1997),Action|Sci-Fi|Thriller,False
860856,5824,2986,1,957898663,M,18,12,18052,Robocop 2 (1990),Action|Crime|Sci-Fi,False
906946,550,392,2,976162805,M,45,8,21559,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's,False
164839,5663,1527,4,958769021,F,35,20,75093,"Fifth Element, The (1997)",Action|Sci-Fi,False
958882,5074,3819,3,980997823,M,1,0,20132,Tampopo (1986),Comedy,False
260874,133,1485,4,977424735,F,25,0,55071,Liar Liar (1997),Comedy,False
31668,1958,1721,5,974926733,F,25,1,17055,Titanic (1997),Drama|Romance,False
682617,1640,485,1,974717588,M,35,17,95610,Last Action Hero (1993),Action|Comedy,False
60843,1595,3068,4,974769734,M,35,1,92683-1892,"Verdict, The (1982)",Drama,False
257417,3261,2282,3,968251590,M,45,20,87505,Pecker (1998),Comedy|Drama,False
251418,3539,50,5,966929254,F,25,4,77006,"Usual Suspects, The (1995)",Crime|Thriller,False
117148,1243,480,4,978996906,M,35,15,92627,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
36547,2810,1907,4,972772025,F,1,10,64093,Mulan (1998),Animation|Children's,False
111632,5335,1225,5,960764024,M,25,14,75093,Amadeus (1984),Drama,False
845407,2996,2815,2,976395392,M,18,0,63011,Iron Eagle (1986),Action|War,False
103228,2537,589,3,974054137,M,35,11,37620,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
918969,4342,2755,5,965233004,M,25,0,66614,Light of Day (1987),Drama,False
830307,4140,1231,5,965347360,M,25,0,32112,"Right Stuff, The (1983)",Drama,False
414912,5124,3623,3,962198721,M,35,2,20818,Mission: Impossible 2 (2000),Action|Thriller,False
932484,3829,84,3,965939218,F,25,1,22307,Last Summer in the Hamptons (1995),Comedy|Drama,False
651077,5359,2116,2,1029469866,M,18,16,27705,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,False
292908,4310,16,5,966027024,M,25,4,57006,Casino (1995),Drama|Thriller,False
875427,4508,2401,3,965012669,M,25,20,15701,Pale Rider (1985),Western,False
152150,3014,1124,5,1013917525,M,35,7,06430,On Golden Pond (1981),Drama,False
383374,2321,2688,5,974475104,M,25,7,30115,"General's Daughter, The (1999)",Drama|Thriller,False
349185,2156,1997,4,974623216,M,18,19,55912,"Exorcist, The (1973)",Horror,False
759452,817,2352,4,975387542,M,18,4,41076,"Big Chill, The (1983)",Comedy|Drama,False
823712,4277,1464,4,975761757,M,35,16,98133,Lost Highway (1997),Mystery,False
666750,3029,2248,4,970366823,M,18,4,92037,Say Anything... (1989),Comedy|Drama|Romance,False
652884,3768,2989,3,1000106748,M,25,4,86314,For Your Eyes Only (1981),Action,False
757093,62,2245,3,977908805,F,35,3,98105,Working Girl (1988),Comedy|Drama,False
593169,2909,3798,5,971970400,M,25,7,43228,What Lies Beneath (2000),Thriller,False
994570,1680,1837,2,974838545,M,25,20,95380,"Odd Couple II, The (1998)",Comedy,False
538204,1861,2021,4,974734927,M,50,16,92129,Dune (1984),Fantasy|Sci-Fi,False
398617,1203,3301,4,974844610,F,25,1,06417,"Whole Nine Yards, The (2000)",Comedy|Crime,False
829393,268,3844,5,976655548,F,18,12,29708,Steel Magnolias (1989),Drama,False
496119,1802,1104,5,974744374,M,18,4,22903,"Streetcar Named Desire, A (1951)",Drama,False
950625,3821,2026,2,975779107,M,25,20,44313,Disturbing Behavior (1998),Horror|Thriller,False
241755,2436,296,4,974225259,M,25,7,22902,Pulp Fiction (1994),Crime|Drama,False
265361,4593,2070,4,964237413,F,45,1,43202,Tender Mercies (1983),Drama,False
822605,5643,927,3,963720103,F,35,1,84108,"Women, The (1939)",Comedy,False
156193,2605,1090,4,973746543,M,35,7,75013,Platoon (1986),Drama|War,False
223231,770,2947,5,975490690,M,18,4,98499,Goldfinger (1964),Action,False
799643,624,928,4,1034825190,M,25,1,75207,Rebecca (1940),Romance|Thriller,False
281369,1639,1794,4,978924156,M,25,17,95405,Love and Death on Long Island (1997),Comedy|Drama,False
627068,5584,2553,3,959278044,F,50,0,10016,Village of the Damned (1960),Horror|Sci-Fi|Thriller,False
670935,1333,3639,3,974777875,M,25,17,06460,"Man with the Golden Gun, The (1974)",Action,False
241908,2896,296,4,971987214,M,18,14,60073,Pulp Fiction (1994),Crime|Drama,False
648247,3613,707,4,992929012,M,25,0,37205,Mulholland Falls (1996),Crime|Film-Noir|Thriller,False
505881,3672,1129,4,966377259,M,35,5,08406,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
146038,5056,2396,5,962485610,M,45,1,16673,Shakespeare in Love (1998),Comedy|Romance,False
917350,2793,3430,4,972936977,M,35,7,70116,Death Wish (1974),Action|Drama,False
288521,3965,1653,3,965669936,M,18,11,65202,Gattaca (1997),Drama|Sci-Fi|Thriller,False
933245,6002,1178,5,956802686,M,50,0,43231,Paths of Glory (1957),Drama|War,False
491534,1285,1025,4,975658296,M,35,4,98125,"Sword in the Stone, The (1963)",Animation|Children's,False
338874,5448,1947,3,959965907,M,45,19,60626,West Side Story (1961),Musical|Romance,False
582035,3422,1479,2,967362139,M,25,5,43221,"Saint, The (1997)",Action|Romance|Thriller,False
501270,1224,953,5,974907850,M,50,13,02125,It's a Wonderful Life (1946),Drama,False
40368,6025,2762,5,956732328,F,25,1,32607,"Sixth Sense, The (1999)",Thriller,False
201940,6010,733,3,956859051,M,35,0,79606,"Rock, The (1996)",Action|Adventure|Thriller,False
932665,3401,2971,4,980117237,M,35,7,76109,All That Jazz (1979),Musical,False
568921,5607,440,4,959715425,M,18,4,11209,Dave (1993),Comedy|Romance,False
866054,3519,305,2,969989768,F,25,14,11215,Ready to Wear (Pret-A-Porter) (1994),Comedy,False
833376,2541,2380,3,974045690,F,35,5,49424,Police Academy 3: Back in Training (1986),Comedy,False
735276,3425,1845,5,967363923,M,18,20,48135,Zero Effect (1998),Comedy|Thriller,False
502455,2638,3591,3,973707600,M,25,14,06405,Mr. Mom (1983),Comedy|Drama,False
414167,1780,3623,2,1010683624,M,35,1,22181,Mission: Impossible 2 (2000),Action|Thriller,False
202065,1451,1378,3,1029740405,M,35,20,90012,Young Guns (1988),Action|Comedy|Western,False
815688,660,3504,3,976740059,M,45,16,70507,Network (1976),Comedy|Drama,False
734680,1230,2642,3,974841443,M,25,11,95125,Superman III (1983),Action|Adventure|Sci-Fi,False
346856,3847,1380,2,965883096,M,25,7,12801,Grease (1978),Comedy|Musical|Romance,False
532418,4480,3688,2,965027274,M,25,0,94403,Porky's (1981),Comedy,False
101473,3853,3471,5,970208760,M,25,14,92614,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
493319,4510,2405,2,966788011,M,45,7,92503,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
86161,4958,3071,5,1044631937,M,18,7,55403,Stand and Deliver (1987),Drama,False
831394,3163,1835,4,969050892,M,18,15,95616,City of Angels (1998),Romance,False
349831,441,1573,4,976242127,M,35,1,55127,Face/Off (1997),Action|Sci-Fi|Thriller,False
96523,1040,110,5,974979916,M,25,11,76309,Braveheart (1995),Action|Drama|War,False
280743,2219,3100,4,974602762,M,25,6,60060,"River Runs Through It, A (1992)",Drama,False
793115,4472,3274,2,965064430,F,45,16,14424,Single White Female (1992),Action,False
831850,3055,837,4,970333365,F,25,3,98501,Matilda (1996),Children's|Comedy,False
247253,1150,224,1,974874113,F,25,20,75226,Don Juan DeMarco (1995),Comedy|Drama|Romance,False
23645,935,1270,3,976667618,M,35,14,60538,Back to the Future (1985),Comedy|Sci-Fi,False
588191,5925,2731,4,957284271,F,25,0,90035-4444,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,False
410855,1505,3253,3,983749362,M,50,11,90041,Wayne's World (1992),Comedy,False
218047,3312,3702,1,1002699444,F,18,4,90039,Mad Max (1979),Action|Sci-Fi,False
424165,5888,2054,3,957481256,M,25,20,64114,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,False
998924,4543,2257,3,964671121,M,25,2,11105,No Small Affair (1984),Comedy|Romance,False
637671,4028,1614,5,966200232,M,25,4,02140,In & Out (1997),Comedy,False
981666,3648,1646,3,966457400,M,18,4,85210,Rocket Man (1997),Comedy,False
374584,2743,3250,4,973220561,M,25,14,72601,Alive (1993),Drama,False
946101,5759,2231,4,959818814,F,25,1,08904,Rounders (1998),Crime|Drama,False
529831,4956,2015,4,962637089,M,35,15,77007,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,False
888426,1010,2162,1,975219154,M,25,0,10310,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,False
697277,5121,3208,3,962238980,M,25,7,91608,Loaded Weapon 1 (1993),Action|Comedy,False
782778,5361,2420,4,960521732,F,50,16,92026,"Karate Kid, The (1984)",Drama,False
405618,4028,3178,5,966107288,M,25,4,02140,"Hurricane, The (1999)",Drama,False
399430,3217,1343,3,968774991,F,35,0,92630,Cape Fear (1991),Thriller,False
998397,4609,220,2,964164862,F,25,4,53951,Castle Freak (1995),Horror,False
319903,516,34,3,976279592,F,56,14,55033,Babe (1995),Children's|Comedy|Drama,False
977083,4887,2271,2,962740729,M,18,2,19072,Permanent Midnight (1998),Drama,False
473323,1343,1374,5,975804002,M,35,14,91324,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
40697,1581,150,4,974748247,F,18,4,10003,Apollo 13 (1995),Drama,False
538280,2503,2021,3,974084709,M,35,17,19360,Dune (1984),Fantasy|Sci-Fi,False
480063,5015,1015,4,962595548,M,35,6,92672,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,False
449802,881,3388,3,1013537505,M,18,14,76401,Harry and the Hendersons (1987),Comedy,False
445668,3216,1276,4,968460511,M,35,1,54481,Cool Hand Luke (1967),Comedy|Drama,False
104915,1632,1690,2,974716259,M,25,16,94120,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
459262,651,329,3,975706278,M,35,7,20895,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
367613,5065,454,3,962488314,M,25,14,28715,"Firm, The (1993)",Drama|Thriller,False
859150,2643,2520,4,973566603,M,45,17,99005,Airport (1970),Drama,False
771323,1592,1298,4,974736134,M,35,7,50111,Pink Floyd - The Wall (1982),Drama|Musical|War,False
135304,4653,1198,4,963939651,M,35,12,95051,Raiders of the Lost Ark (1981),Action|Adventure,False
241316,1150,296,3,974872997,F,25,20,75226,Pulp Fiction (1994),Crime|Drama,False
352306,748,1221,4,975461831,M,25,0,60098,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
402856,631,1356,4,975782606,M,35,17,28601,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
738999,1395,3618,3,991708547,M,25,2,07026,Small Time Crooks (2000),Comedy,False
538698,5627,2021,2,959043150,M,25,0,07040,Dune (1984),Fantasy|Sci-Fi,False
644683,4710,1077,3,963512585,F,35,16,24450,Sleeper (1973),Comedy|Sci-Fi,False
382313,5000,3481,4,962595063,M,25,4,46254,High Fidelity (2000),Comedy,False
446946,1392,1278,4,974768341,M,45,3,90006,Young Frankenstein (1974),Comedy|Horror,False
253506,3729,3081,1,966215101,M,18,4,20037,Sleepy Hollow (1999),Horror|Romance,False
586786,1741,1263,5,974711456,M,35,7,91107,"Deer Hunter, The (1978)",Drama|War,False
773849,1335,2247,4,974818143,M,35,0,14228,Married to the Mob (1988),Comedy,False
883142,1737,374,2,977022397,M,35,20,46614,Richie Rich (1994),Children's|Comedy,False
771776,1322,3543,4,974777169,M,56,0,94043,Diner (1982),Comedy|Drama,False
828829,2181,2467,2,974612376,M,25,0,45245,"Name of the Rose, The (1986)",Mystery,False
330527,329,597,2,976473164,M,35,7,02115,Pretty Woman (1990),Comedy|Romance,False
405447,2129,3178,3,983417780,M,25,5,04103,"Hurricane, The (1999)",Drama,False
582404,1778,517,3,975556869,M,18,4,94704,Rising Sun (1993),Action|Drama|Mystery,False
507198,5184,62,4,961735373,M,18,20,67212,Mr. Holland's Opus (1995),Drama,False
151604,3724,235,4,966221168,M,35,6,77083,Ed Wood (1994),Comedy|Drama,False
770500,3191,252,3,968653633,M,25,12,27707,I.Q. (1994),Comedy|Romance,False
630473,2504,247,3,974084135,M,25,7,98115,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
593243,3441,3798,5,967307461,F,25,14,94109,What Lies Beneath (2000),Thriller,False
268212,3013,2291,4,970511483,M,45,17,97124,Edward Scissorhands (1990),Drama|Romance,False
194159,1120,653,2,974913876,M,18,4,95616,Dragonheart (1996),Action|Adventure|Fantasy,False
9691,3432,2804,3,967337576,M,25,12,27410,"Christmas Story, A (1983)",Comedy|Drama,False
518438,1941,898,5,974949915,M,35,17,94550,"Philadelphia Story, The (1940)",Comedy|Romance,False
244076,2211,1617,5,974601610,M,45,6,01950,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
165363,1962,3418,3,974758034,F,18,1,60914,Thelma & Louise (1991),Action|Drama,False
53982,3855,2028,4,965872609,M,25,17,20886,Saving Private Ryan (1998),Action|Drama|War,False
220115,3169,1387,5,968810432,M,50,0,23518,Jaws (1975),Action|Horror,False
982641,1647,414,4,1027847652,M,18,18,98118,"Air Up There, The (1994)",Comedy,False
80306,3425,2126,1,967364423,M,18,20,48135,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
336549,2507,3685,5,974077673,M,25,4,94107,Prizzi's Honor (1985),Comedy|Drama|Romance,False
478268,5282,916,4,961165341,F,18,4,63146,Roman Holiday (1953),Comedy|Romance,False
325502,1998,1101,3,981859439,F,50,9,24018,Top Gun (1986),Action|Romance,False
704794,3180,1219,4,968775662,M,25,14,07430,Psycho (1960),Horror|Thriller,False
293377,36,551,4,978062649,M,25,3,94123,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,False
219304,6018,2366,3,956763507,M,35,1,48906,King Kong (1933),Action|Adventure|Horror,False
783086,4344,3152,4,966453134,M,25,1,44240,"Last Picture Show, The (1971)",Drama,False
613825,3967,2961,2,967552039,F,18,2,13603,"Story of Us, The (1999)",Comedy|Drama,False
685832,3745,2042,4,966141777,F,25,9,49442,D2: The Mighty Ducks (1994),Children's|Comedy,False
855952,1741,1924,5,974708253,M,35,7,91107,Plan 9 from Outer Space (1958),Horror|Sci-Fi,False
70778,117,1210,4,977496395,M,25,17,33314,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
485351,5265,924,4,961221132,M,45,1,97405,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
706694,5253,1694,3,961292641,F,56,13,02838,"Apostle, The (1997)",Drama,False
213385,1449,2951,4,975699261,M,35,20,17112,"Fistful of Dollars, A (1964)",Action|Western,False
851,3146,1193,5,968964691,M,25,0,31605,One Flew Over the Cuckoo's Nest (1975),Drama,False
755172,2535,2132,5,974053364,F,56,2,03431,Who's Afraid of Virginia Woolf? (1966),Drama,False
927778,3626,3768,2,966612302,M,25,17,75075,Braddock: Missing in Action III (1988),Action|War,False
670774,5344,1960,3,960672106,F,50,1,98177,"Last Emperor, The (1987)",Drama|War,False
776999,1676,350,3,974797692,M,18,4,91301,"Client, The (1994)",Drama|Mystery|Thriller,False
741508,4964,196,4,962617294,M,35,0,94110,Species (1995),Horror|Sci-Fi,False
907792,4823,3201,4,982981724,M,18,4,46219,Five Easy Pieces (1970),Drama,False
81263,5140,3107,3,962059346,M,25,6,35205,Backdraft (1991),Action|Drama,False
301162,2986,1732,4,970809703,M,25,4,24060,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,False
913691,1279,2130,3,974857441,M,35,1,98502,Atlantic City (1980),Crime|Drama|Romance,False
613513,3618,2389,3,966864932,M,56,17,22657,Psycho (1998),Crime|Horror|Thriller,False
774114,5475,2247,4,960941100,M,25,4,94110,Married to the Mob (1988),Comedy,False
179658,5090,356,5,972407460,F,35,19,75069,Forrest Gump (1994),Comedy|Romance|War,False
248945,1329,3006,4,976898524,M,18,14,60194,"Insider, The (1999)",Drama,False
447164,2496,1278,5,974435324,M,50,1,37932,Young Frankenstein (1974),Comedy|Horror,False
84108,3081,1610,4,969800224,M,25,7,77252,"Hunt for Red October, The (1990)",Action|Thriller,False
